5;KRAL KARACA KG SK;3y k  d;CİHANSER;ESENHANIM;57 +0.20;M.M.BİLGİN;ŞAHNUR KARACA;M.A.PAKEL;12;%36.7(1)  %38.02(1);33;1:26.06;2,00;
6;FERATUN KG K;3y a  d;TALİPHAN;ZÜLUMKAR;57;T.YILDIZ;MEHMET DOĞAN;SER.DOĞAN;4;%3.92(8)  %3.43(8);22;1:26.65;24,05;
7;KAZAN GİRİL KG SK;3y k  d;DEDE SEYDO;GÜMÜŞ KAZAN;57;İ.KATI;HALEF KATI;A.TEMİZER;8;%10.81(3)  %10.15(3);28;1:26.67;9,50;
8;TARAFINI SEÇ KG K DB;3y d  d;GÜMBÜRGÜMBÜR;YOLAŞAN;55 +1.20;E.AKPINAR AP;SERKAN ALSANCAK;A.R.AYDIN;11;%1.61(11)  %1.59(11);;1:26.96;31,35;
9;ALELADE HEJA K;3y k  d;SON MARTI;YARDIMCI GÜLÜ;57;G.ÖZÇELİK;ÖMER YARDIMCI;H.DOLMAZ;3;%4.17(7)  %3.73(7);;1:31.05;24,05;
10;AKGÜL HANIM KG DB SK;3y d  d;SONALP;TOMRİSTAY;57;M.KEÇECİ;ZEYNEL ALTUNBAŞ;YUS.KAYA;1;%2.3(9)  %2.38(9);32;1:31.89;24,35;
11;REFİYE KG K DB;3y k  d;MADRABAZ;İTİLŞAN;54;Y.GÖKÇE AP;İBRAHİM HALİL ASLAN;YUS.KAYA;6;%1.75(10)  %1.75(10);28;1:31.92;26,85;
12;SABRİNİN KIZI KG;3y a  d;SABRİNİN ATI;MISS ERCİŞ;57;O.ATMACA;TEVFİK CAN;Ö.GÜNELİ;9;%0.52(12)  %0.67(12);12;1:48.59;34,15;
GANYAN(11) :9,75 TL, İKİLİ(11/12) :17,65 TL, SIRALI İKİLİ(11/12) :40,35 TL, 3. ÇİFTE(1/11) :60,90 TL

5. Kosu :   19.30;Handikap 16/Dişi /H2; 3 ve Yukarı İngilizler; kg; 1200m; Kum;;;;Rekor Derece :1.11.66
İkramiye;;;;;Yetiştirici Primi;;;;
1.)630.000 TL;2.)252.000 TL;3.)126.000 TL;4.)63.000 TL;5.)31.500 TL;1.)113.400 TL;2.)45.360 TL;3.)22.680 TL;4.)11.340 TL;5.)5.670 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SİHİRLİ JOVANKA KG DB SK;3y d  d;GOOD CURRY;VICTORY BLUES;52 +1.20;R.KETME AP;SONGÜL YILDIRIM;N.YILDIRIM;5;%2.57(7)  %2.8(7);46;1:15.06;16,55;Baş
2;MY REBELLIOUS GIRL K DB;3y d  d;KLIMT (USA);KERVANSARAYIN KIZI;52 +1.60;O.ATMACA;HALİL ÇANKAYA;Y.ÇANKAYA;8;%7.72(5)  %8.63(5);54;1:15.08;8,70;Baş
3;ONE PAGE KG DB SK;4y d k;BLUEGRASS CAT (USA);RUBY'S REALM (USA);60;M.T.COŞKUN AP;A.HAKKI TÜRKMEN;E.ÇETİNKURT;4;%8.48(4)  %9.1(4);66;1:15.11;12,55;Burun
4;HEAVEN LIGHT KG DB SK;3y d  d;SUPER SAVER (USA);ŞEKER HANIM;50 +2.00;GÖK.BEKTAŞ;BİLAL AVCI;S.ÇİFTÇİ;10;%6.87(6)  %7.37(6);36;1:15.12;12,70;Burun
5;DAELLA K;3y d  d;ROMANISED (IRE);TRULLY BLESSED (FR);59;E.BOZDAĞ;ŞEYDA ERCAN;A.TEPEBAŞI;11;%28.51(1)  %28.03(1);68;1:15.13;2,10;
6;TEK NERGİZ KG K DB;5y a k;ABJAR ACADEMY;ACAPELLA;57,5;F.ÇETİNBAŞ;MAHMUT POLAT;Y.TUNCAY;3;%2.16(8)  %2.43(8);55;1:16.31;21,05;
7;GOLDEN SCORE K DB;3y a  d;APPROVE (IRE);PATIENT;52 +1.80;A.ASLAN;ERCAN SÖKMEZ;S.C.GÖZÜNGÜ;9;%22.18(2)  %20.36(2);54;1:17.46;5,40;
8;REYNA KG DB;5y d k;LION HEART (USA);BRIBISCUIT (USA);52 +2.00;M.BAĞ AP;MURAT ÇELİK;N.YILDIRIM;6;%0.75(10)  %1.13(9);41;1:17.82;29,35;
9;ENTITY DB SK;4y d k;GOOD CURRY;BÜYÜKANNE;50;R.YILDIZ AP;TAYFUN AKKAYA;A.ÖZDENİZ;7;%1.04(9)  %0.88(11);35;1:18.10;40,35;
10;SHADOW OF THENIGHT DB SKG SK;3y d  d;TOUCH THE WOLF;SNOWFLAKE;52 +2.00;C.PASO;FATİH KOCAMAN;N.KAYA;1;%0.67(11)  %1.04(10);35;1:24.84;29,65;
11;FATMA ZERYAM KG SK;3y d  d;TOROK (IRE);MISS HELIN;56;A.YILDIZ;REMZİ AYYILDIZ;N.ESEN;2;%19.05(3)  %18.21(3);62;1:26.09;4,95;
GANYAN(7) :16,55 TL, 1. 3'LÜ GANYAN(1/11/7) :1.781,80 TL, İKİLİ(6/7) :113,70 TL, SIRALI İKİLİ(7/6) :209,45 TL, ÜÇLÜ BAHİS(7/6/2) :3.154,40 TL, PLASE(6) :5,05 TL, PLASE(7) :7,55 TL, PLASE İKİLİ(2/6) :31,90 TL, PLASE İKİLİ(2/7) :43,40 TL, PLASE İKİLİ(6/7) :31,20 TL, 4. ÇİFTE(11/7) :253,40 TL

6. Kosu :   20.00;Handikap 14/DHÖ/Dişi /H2; 4 ve Yukarı Araplar; kg; 1800m; Kum;;;;Rekor Derece :2.06.23
İkramiye;;;;;Yetiştirici Primi;;;;
1.)400.000 TL;2.)160.000 TL;3.)80.000 TL;4.)40.000 TL;5.)20.000 TL;1.)72.000 TL;2.)28.800 TL;3.)14.400 TL;4.)7.200 TL;5.)3.600 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SÜTLİMAN KG K DB;4y a k;SONALP;OLGUNSU;53,5 +0.90;C.PASO;ALİ PASO;S.BAYDAN;1;%15.63(3)  %15.33(3);33;2:13.11;5,50;2 Boy
2;MEVHİDE HANIM KG DB SK;4y k k;TAMERİNOĞLU;SEVİYE;55,5;A.YILDIZ;SUNA ALTINYAPRAK;Ş.Ş.DEMİR;8;%18.09(2)  %15.91(2);37;2:13.42;7,30;4 Boy
3;KANATLANAN SK;4y k k;ATEŞTOPU;YILDIZ IŞIĞI;53,5 +1.70;E.BOZDAĞ;SOLAIMAN IRHAIM;Y.ARHIM;10;%22.37(1)  %22.04(1);33;2:14.07;2,50;Boyun
4;SEHERYELİ KG DB SK;6y k k;TAMERİNOĞLU;CANITEZ;58,5;M.T.COŞKUN AP;DURMUŞ ALİ KARALI;F.GARZAN;2;%1.67(9)  %1.84(9);45;2:14.11;24,90;1 Boy
5;KURUÇAY DB SKG SK;5y a k;SONALP;ERVAGÜL;58;A.E.ELMAS AP;SUAT BAYBURAN;T.BİRİCİK;9;%10.15(5)  %10.91(5);44;2:14.27;7,95;
6;PRENSES SEDA KG DB SK;4y k k;OĞLUM EMRE BEY;KAFKAS PRENSESİ;56;S.ALTAY AP;DİLEK BURAN;S.ÖNDER;4;%10.95(4)  %11.37(4);42;2:14.43;6,65;
7;NEFESİMOL KG DB SK;4y k k;GÜNTAY;GÜLFEM;52 +2.00;A.İNCİ;SAİM GÖRMEZ;B.GÖRMEZ;3;%8.21(6)  %9.45(6);30;2:14.74;7,90;
8;ERGEN KG K DB;5y k k;SEMEND;SEVER;63;M.M.BİLGİN;SUAT EROL;Mİ.ER;11;%8.1(7)  %8.42(7);48;2:16.47;10,30;
9;MADRABAZ YELİ KG DB SK;4y k k;MADRABAZ;DAĞ YELİ;52 +1.10;R.KETME AP;FATMA NİLGÜN KUTLU;R.A.TEKELİ;5;%3.43(8)  %3.72(8);34;2:17.87;20,90;
10;UGARIT DB SKG SK SGKR;4y k k;GELİBOLU;ÖZBEYSULTANI;52,5 +2.00;M.BAĞ AP;HÜSEYİN YER;Ş.Ş.DEMİR;6;%0.8(10)  %0.95(10);31;2:18.25;27,60;
11;FENER ALAYI SK (Koşmaz);4y k k;BERKSOY;OTLUKBELİ;53;Y.GÖKÇE AP;BARIŞ ŞİMŞEK;B.İLVAN;7;%0.59(11)  %0.07(11);32;Koşmaz;;
GANYAN(8) :5,50 TL, 1. 6'LI GANYAN(7,8/6/1/11/7/8) :835.999,81 TL, 1. 5'Lİ GANYAN(6/1/11/7/8) :102.503,47 TL, İKİLİ(5/8) :12,40 TL, SIRALI İKİLİ(8/5) :32,05 TL, ÜÇLÜ BAHİS(8/5/7) :249,40 TL Çıkan 1 Atla: 24,80 TL, PLASE(5) :3,90 TL, PLASE(8) :1,65 TL, PLASE İKİLİ(5/7) :4,40 TL, PLASE İKİLİ(5/8) :7,70 TL, PLASE İKİLİ(7/8) :4,90 TL, 5. ÇİFTE(7/8) :162,00 TL

7. Kosu :   20.30;ŞARTLI 5; 3 ve Yukarı İngilizler; 54.50kg; 60.00 kg; 60.00 kg; 1900m; Kum;;;;Rekor Derece :1.59.23
İkramiye;;;;;Yetiştirici Primi;;;;
1.)630.000 TL;2.)252.000 TL;3.)126.000 TL;4.)63.000 TL;5.)31.500 TL;1.)113.400 TL;2.)45.360 TL;3.)22.680 TL;4.)11.340 TL;5.)5.670 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BLAZE THUNDER;4y d  a;KANEKO;VASELINA (USA);60;BERK.GÖKÇE AP;ÜMİT BARLIK;G.SÜTCÜ;3;%53.31(1);91;2:04.85;1,60;4 Boy
2;LORD PROTECTOR DB SKG SK;5y d  a;PRESERVATIONIST (USA);SALUTE REGINA (USA);60;M.M.BİLGİN;BAHRİ ÇABUK;HAK.EL;7 - DS;%18.42(2);85;2:05.54;4,40;Yarım Boy
3;ASİL AZRA KG DB SK;5y d k;MYBOYCHARLIE (IRE);ARSUZ;54 +1.70;T.YILDIZ;AKIN ULUSOY;İ.AĞIRTAŞ;2;%1.85(7);76;2:05.61;23,10;4 Boy
4;RICO PASHA KG SK;4y a  a;SPEEDY WOLF;WATCH ME;59;E.AKPINAR AP;SEMİH YARDIMCI;S.BAYDAN;1;%2.79(5);72;2:06.38;23,30;2 Boy
5;MY DEAR BROTHER DB SK;5y k  a;AUTHORIZED (IRE);ELAZIĞ GÜZELİ;53 +0.20;R.KETME AP;HIDIR TAŞDEMİR;At Sahibi;4;%14.63(3);76;2:06.72;4,45;
6;FROU FROU DB SK;4y d  a;SMART ROBIN (JPN);LADY CEYLİN;60;M.T.COŞKUN AP;D.SERHAN TAŞKIN;İS.TEKİNALP;5;%6.56(4);95;2:07.48;8,25;
7;LION PEKAN SKG SK;5y d  a;TIZWAY (USA);YASEMİN KIZ;56;A.YILDIZ;MUZAFFER TEZER;R.SUNA;6 - DS;%2.44(6);88;2:08.02;18,00;
GANYAN(2) :1,60 TL, İKİLİ(2/4) :3,15 TL, SIRALI İKİLİ(2/4) :4,30 TL, ÜÇLÜ BAHİS(2/4/7) :112,40 TL, 6. ÇİFTE(8/2) :10,25 TL

8. Kosu :   21.00;Maiden/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1200m; Kum;;;;Rekor Derece :1.19.25
İkramiye;;;;;Yetiştirici Primi;;;;
1.)545.000 TL;2.)218.000 TL;3.)109.000 TL;4.)54.500 TL;5.)27.250 TL;1.)163.500 TL;2.)65.400 TL;3.)32.700 TL;4.)16.350 TL;5.)8.175 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AURORA BY KG K;3y a  d;KAYAYÜREKLİ;BALTURKIZ;57;MAH.TURAN;RAMAZAN KOCAAĞAÇ;B.GÖRMEZ;2;%1.24(9);10;1:24.94;22,55;3,5 Boy
2;ÇİRKİN VE GÜZEL KG DB SK;3y k  d;EGEBEYİ;ŞENTÜRK;53;R.KETME AP;SELAMİ AKKILIÇ;YUS.KAYA;8;%3.34(6);26;1:25.50;12,75;3 Boy
3;EFLANİ SK;3y a  d;ÖZHABER;ELDEM;58 +0.40;Y.GÖKÇE AP;HALİL ÖZTÜRK;M.A.TURAN;6;%11.96(5);31;1:25.96;7,25;1 Boy
4;TUMBUL NADİDE KG K DB;3y a  d;UÇANOĞLU;TÜTSÜ;57;G.ÖZÇELİK;İSRAFİL FELHAN;MAH.BAYKARA;5;%17.63(2);21;1:26.11;3,15;Yarım Boy
5;FIRTINA BİÇEN SKG SK;3y d  d;DAŞTANBEY;MİRA KIZ;54;S.ALTAY AP;NAZMİYE ÖZŞAHİN;F.SEZER;4;%14.03(4);33;1:26.18;4,45;
6;TORUN SADA KG DB SK;3y d  d;SONALP;FEYEZAN;57;F.ÇETİNBAŞ;RAMAZAN ÇELİK;YUS.KAYA;1;%1.53(8);17;1:26.33;34,15;
7;ÖZGÜNDEN KG SK;3y a  d;GELİBOLU;GÖCEK GÜLÜ;57;M.KEÇECİ;İSRAFİL FELHAN;MAH.BAYKARA;11;%3(2);17;1:27.21;3,15;
8;GÜMBÜR ATEŞİ SK;3y a  d;GÜMBÜRGÜMBÜR;GAP ATEŞİ;53;M.T.COŞKUN AP;İREM NUR KAYA;YUS.KAYA;9;%1.12(10);10;1:29.34;25,45;
9;YAĞMURCUM KG SK;3y k  d;KAYAYÜREKLİ;SONYAĞMUR;57;A.YILDIZ;ETHEM KAYA;E.KAYA;10;%16.09(3);31;1:29.76;5,20;
10;HATUN DİDEM KG K DB;3y d  d;BABA MEVLÜT;HÜNERKIZ;57 +0.10;M.M.BİLGİN;MAHMUT MELİH KILIÇ;TU.TURAN;7;%24.31(1);;1:30.40;4,45;
11;ÇAKIRDAMLA KG K GKR;3y a  d;SERHANTAY;İKİSAKİN;57;A.ASLAN;SALİH ERTEN;F.GARZAN;12;%2.25(7);27;1:31.18;18,40;
12;MÜPHEM KG SK;3y k  d;YÜREKKAYA;ÜÇYILDIZ;57;HAK.YILDIZ;ETHEM KAYA;E.KAYA;3;%3.5(3);10;1:32.67;5,20;
[(12)YAĞMURCUM,(8)MÜPHEM,] eküridir.[(11)TUMBUL NADİDE],(9)ÖZGÜNDEN],] eküridir.GANYAN(2) :22,55 TL, İKİLİ(2/4) :278,20 TL, SIRALI İKİLİ(2/4) :671,60 TL, ÜÇLÜ BAHİS(2/4/1) :20.082,30 TL, PLASE(2) :11,75 TL, PLASE(4) :5,50 TL, PLASE İKİLİ(1/2) :54,00 TL, PLASE İKİLİ(1/4) :25,60 TL, PLASE İKİLİ(2/4) :50,00 TL, SIRALI 5 Lİ BAHİS(2/4/1/11/5) :46.009,18 TL, 7. ÇİFTE(2/2) :127,85 TL

9. Kosu :   21.30;Handikap 14/DHÖW /H2; 4 Yaşlı Araplar; kg; 1200m; Kum;;;;Rekor Derece :1.19.25
İkramiye;;;;;Yetiştirici Primi;;;;
1.)400.000 TL;2.)160.000 TL;3.)80.000 TL;4.)40.000 TL;5.)20.000 TL;1.)72.000 TL;2.)28.800 TL;3.)14.400 TL;4.)7.200 TL;5.)3.600 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GÜNGELDİ AĞA KG SK;4y k  a;FATİH AĞA;ŞİMALYILDIZI;54,5 +1.80;F.ÇETİNBAŞ;ORÇUN AĞAÇDAN;Y.TUNCAY;8;%1.41(12);36;1:23.55;41,95;3 Boy
2;İYİMSER DB SK;4y a k;ÖZGÜNHAN;SİDALCAN;54,5 +1.20;G.ÖZÇELİK;MEHMET KILIÇ;H.DOLMAZ;3;%17.23(2);36;1:24.03;5,40;1 Boy
3;BERİVANCAN K DB;4y k k;DENİZİM;TANEMCAN;53 +1.50;A.İNCİ;MUHARREM CAN;A.R.YILDIZ;6;%6.05(4);33;1:24.17;7,65;1,5  Boy
4;BABA ENİS KG DB SK;4y k  a;ZAHRAN;RENGİNİM;58;S.ÖZEN;İLKNUR DEMİR;UB.DEMİR;14;%12.21(3);43;1:24.43;5,70;Yarım Boy
5;PELŞİN KG DB GKR;4y k k;FATİH AĞA;MEDYA;54 +0.50;A.ASLAN;SIRAÇ DEMİR;F.DEMİR;12;%1.47(11);35;1:24.55;35,90;
6;EĞRİCAN KG K DB;4y k k;GELİBOLU;MURTECİZCAN;58,5;A.E.ELMAS AP;MUHARREM CAN;A.R.YILDIZ;4;%4.86(4);50;1:24.58;7,65;
7;SEVDA MEVSİMİ KG SK;4y d k;UFUKBİR;ŞENGÜLÜM;55;SERH.ÇELİK AP;BEŞİR KAYA;YUS.KAYA;13;%1.3(13);43;1:25.40;33,80;
8;KAPGAN KAĞAN KG SK;4y a  a;DEMİRDÖVEN;DELLARA;50 +2.00;GÖK.BEKTAŞ;ÖMÜR ÇALIŞKAN;İ.E.KURAL;11;%6.84(7);17;1:26.24;8,05;
9;EMİRHAT KG DB SK;4y a  a;SERDÜMEN;DESSAS;53,5 +0.70;O.ATMACA;KEMAL ALTIN;N.KAYA;2;%1.88(10);34;1:27.37;24,20;
10;BEYAZ ALEV DB;4y a  a;HABERKAN;TURBOER;52 +1.60;B.ÇETİN AP;ÖNDER BAHAR;A.TEKDEMİR;10;%0.49(14);16;1:27.42;55,40;
11;ÜRGÜP KG DB;4y a  a;ALTINÇEKİÇ;SEÇGÜL;55;A.YILDIZ;ALİ EMİN;H.YÜZBAŞI;1;%6.87(6);37;1:27.46;14,35;
